transaction_id,date,country,region,customer_name,customer_type,sales_rep,product_category,product,quantity,unit_price,unit_cost,revenue,cost,gross_profit,payment_status,sales_channel
TXN-000158,2025-04-29,Rwanda,Rwanda,Customer 026,ISP,Rep 04,Switches,Managed Switch,3,1063.95,577.41,3191.85,1732.23,1459.62,Paid,Online
TXN-000159,2025-09-29,Kenya,Kenya,Customer 075,ISP,Rep 05,Wireless,Wireless Access Point,4,461.01,243.83,1844.04,975.32,868.72,Paid,Direct
TXN-000160,2025-05-30,Tanzania,Tanzania,Customer 001,Enterprise,Rep 07,Wireless,Wireless Access Point,5,427.63,244.92,2138.15,1224.6,913.55,Paid,Direct
TXN-000161,2025-02-01,Kenya,Kenya,Customer 025,ISP,Rep 07,Switches,Managed Switch,6,964.09,603.77,5784.54,3622.62,2161.92,Pending,Direct
TXN-000162,2025-06-03,Tanzania,Tanzania,Customer 002,SME,Rep 01,Switches,Core Switch,5,4361.15,2730.36,21805.75,13651.8,8153.95,Paid,Partner
TXN-000163,2025-01-18,Kenya,Kenya,Customer 001,Enterprise,Rep 05,Fiber Equipment,Fiber OLT,5,3590.84,2494.33,17954.2,12471.65,5482.55,Paid,Direct
TXN-000164,2025-10-11,Kenya,Kenya,Customer 057,SME,Rep 09,Routers,Carrier Router,2,6891.73,4008.13,13783.46,8016.26,5767.2,Paid,Online
TXN-000165,2024-01-04,Tanzania,Tanzania,Customer 039,Enterprise,Rep 08,Switches,Managed Switch,6,935.4,561.48,5612.4,3368.88,2243.52,Paid,Direct
TXN-000166,2024-09-14,Tanzania,Tanzania,Customer 001,Enterprise,Rep 10,Wireless,Wireless Access Point,2,402.28,262.15,804.56,524.3,280.26,Paid,Direct
TXN-000167,2024-04-07,Uganda,Uganda,Customer 026,Enterprise,Rep 09,Wireless,Wireless Access Point,4,430.46,239.23,1721.84,956.92,764.92,Paid,Direct
TXN-000168,2025-01-12,Kenya,Kenya,Customer 001,Government,Rep 08,Fiber Equipment,Optical Transceiver,3,164.23,129.42,492.69,388.26,104.43,Paid,Direct
TXN-000169,2024-06-20,Tanzania,Tanzania,Customer 041,Enterprise,Rep 02,Routers,Enterprise Router,2,1809.15,1194.43,3618.3,2388.86,1229.44,Paid,Direct
TXN-000170,2025-05-01,Kenya,Kenya,Customer 042,Enterprise,Rep 03,Switches,Core Switch,3,3918.55,2800.47,11755.65,8401.41,3354.24,Paid,Partner
TXN-000171,2025-03-16,Rwanda,Rwanda,Customer 001,ISP,Rep 02,Switches,Core Switch,3,4471.22,2584.4,13413.66,7753.2,5660.46,Paid,Partner
TXN-000172,2025-09-09,Kenya,Kenya,Customer 078,Enterprise,Rep 03,Switches,Core Switch,3,4512.06,2768.33,13536.18,8304.99,5231.19,Pending,Partner
TXN-000173,2024-05-28,Uganda,Uganda,Customer 043,Enterprise,Rep 10,Switches,Managed Switch,5,904.47,581.6,4522.35,2908.0,1614.35,Paid,Online
TXN-000174,2025-07-11,Kenya,Kenya,Customer 001,SME,Rep 10,Routers,Carrier Router,7,6688.23,4125.43,46817.61,28878.01,17939.6,Overdue,Partner
TXN-000175,2025-05-24,Tanzania,Tanzania,Customer 061,Enterprise,Rep 01,Fiber Equipment,Optical Transceiver,2,181.06,125.89,362.12,251.78,110.34,Paid,Partner
TXN-000176,2024-02-05,Uganda,Uganda,Customer 058,Government,Rep 10,Wireless,Wireless Access Point,4,403.24,250.68,1612.96,1002.72,610.24,Paid,Direct
TXN-000177,2025-09-30,Uganda,Uganda,Customer 059,ISP,Rep 04,Routers,Enterprise Router,5,1825.82,1134.85,9129.1,5674.25,3454.85,Paid,Direct
TXN-000178,2024-02-06,Kenya,Kenya,Customer 041,SME,Rep 06,Switches,Core Switch,3,4493.8,2781.73,13481.4,8345.19,5136.21,Paid,Online
TXN-000179,2024-03-22,Kenya,Kenya,Customer 074,ISP,Rep 05,Services,Network Support,5,1575.39,522.52,7876.95,2612.6,5264.35,Paid,Direct
TXN-000180,2025-08-29,South Sudan,South Sudan,Customer 043,SME,Rep 04,Routers,Enterprise Router,3,1712.16,1188.71,5136.48,3566.13,1570.35,Paid,Direct
TXN-000181,2024-04-16,Kenya,Kenya,Customer 046,ISP,Rep 01,Switches,Core Switch,8,4418.02,2569.45,35344.16,20555.6,14788.56,Paid,Partner
TXN-000182,2025-12-01,Kenya,Kenya,Customer 041,ISP,Rep 07,Fiber Equipment,Fiber OLT,4,4230.86,2716.16,16923.44,10864.64,6058.8,Paid,Direct
TXN-000183,2024-08-21,Uganda,Uganda,Customer 077,Government,Rep 09,Fiber Equipment,Optical Transceiver,1,172.39,124.55,172.39,124.55,47.84,Paid,Partner
TXN-000184,2024-01-23,Tanzania,Tanzania,Customer 049,Enterprise,Rep 04,Fiber Equipment,Optical Transceiver,1,187.94,131.19,187.94,131.19,56.75,Paid,Partner
TXN-000185,2024-01-12,Rwanda,Rwanda,Customer 050,Enterprise,Rep 08,Routers,Carrier Router,3,7045.77,4022.23,21137.31,12066.69,9070.62,Paid,Direct
TXN-000186,2024-05-22,Kenya,Kenya,Customer 037,ISP,Rep 04,Routers,Carrier Router,4,7156.05,4027.27,28624.2,16109.08,12515.12,Overdue,Online
TXN-000187,2024-10-24,Kenya,Kenya,Customer 037,Government,Rep 08,Firewalls,Enterprise Firewall,1,5382.64,2919.77,5382.64,2919.77,2462.87,Paid,Online
TXN-000188,2025-05-01,Rwanda,Rwanda,Customer 062,Enterprise,Rep 04,Switches,Managed Switch,9,943.3,583.5,8489.7,5251.5,3238.2,Paid,Direct
TXN-000189,2024-09-07,Kenya,Kenya,Customer 072,Enterprise,Rep 09,Fiber Equipment,Fiber OLT,4,3585.85,2656.32,14343.4,10625.28,3718.12,Paid,Online
TXN-000190,2025-07-09,Kenya,Kenya,Customer 059,SME,Rep 07,Switches,Core Switch,10,3988.62,2791.99,39886.2,27919.9,11966.3,Paid,Direct
TXN-000191,2024-10-16,Uganda,Uganda,Customer 001,SME,Rep 09,Switches,Core Switch,5,4317.77,2700.27,21588.85,13501.35,8087.5,Paid,Partner
TXN-000192,2025-05-22,Kenya,Kenya,Customer 022,SME,Rep 02,Fiber Equipment,Optical Transceiver,5,182.24,130.61,911.2,653.05,258.15,Paid,Online
TXN-000193,2024-06-20,Rwanda,Rwanda,Customer 044,ISP,Rep 01,Services,Network Support,7,1644.52,486.5,11511.64,3405.5,8106.14,Paid,Partner
TXN-000194,2025-08-08,Kenya,Kenya,Customer 001,ISP,Rep 10,Services,Network Support,4,1533.64,500.61,6134.56,2002.44,4132.12,Paid,Direct
TXN-000195,2025-08-13,Kenya,Kenya,Customer 001,Government,Rep 08,Fiber Equipment,Fiber OLT,2,3669.76,2823.46,7339.52,5646.92,1692.6,Paid,Direct
TXN-000196,2025-03-09,Kenya,Kenya,Customer 008,Enterprise,Rep 06,Firewalls,Enterprise Firewall,3,5092.49,3084.83,15277.47,9254.49,6022.98,Paid,Direct
TXN-000197,2025-07-17,Kenya,Kenya,Customer 043,ISP,Rep 09,Firewalls,Enterprise Firewall,6,5426.79,3125.73,32560.74,18754.38,13806.36,Paid,Direct
TXN-000198,2024-01-20,South Sudan,South Sudan,Customer 005,Enterprise,Rep 09,Routers,Enterprise Router,4,1918.62,1133.29,7674.48,4533.16,3141.32,Paid,Direct
TXN-000199,2024-03-15,Kenya,Kenya,Customer 001,ISP,Rep 06,Switches,Managed Switch,5,1050.41,573.35,5252.05,2866.75,2385.3,Paid,Partner
TXN-000200,2025-09-03,South Sudan,South Sudan,Customer 047,SME,Rep 03,Routers,Enterprise Router,5,1855.96,1106.19,9279.8,5530.95,3748.85,Paid,Partner
TXN-000201,2024-06-27,Kenya,Kenya,Customer 004,ISP,Rep 08,Routers,Enterprise Router,2,1841.24,1124.99,3682.48,2249.98,1432.5,Paid,Online
TXN-000202,2025-03-12,Kenya,Kenya,Customer 005,Government,Rep 03,Wireless,Wireless Access Point,6,419.69,249.07,2518.14,1494.42,1023.72,Paid,Partner
TXN-000203,2025-08-27,Tanzania,Tanzania,Customer 001,Enterprise,Rep 04,Firewalls,Enterprise Firewall,4,5352.47,2919.77,21409.88,11679.08,9730.8,Paid,Partner
TXN-000204,2025-06-09,Kenya,Kenya,Customer 033,Enterprise,Rep 04,Switches,Core Switch,8,3876.33,2677.01,31010.64,21416.08,9594.56,Paid,Direct
TXN-000205,2025-04-21,South Sudan,South Sudan,Customer 072,ISP,Rep 05,Wireless,Wireless Access Point,1,388.95,242.92,388.95,242.92,146.03,Paid,Direct
TXN-000206,2024-08-29,Kenya,Kenya,Customer 001,ISP,Rep 08,Firewalls,Enterprise Firewall,4,5756.92,2882.49,23027.68,11529.96,11497.72,Paid,Online
TXN-000207,2024-04-02,Uganda,Uganda,Customer 001,Government,Rep 10,Firewalls,Enterprise Firewall,6,5820.65,2963.74,34923.9,17782.44,17141.46,Paid,Online
TXN-000208,2025-03-09,South Sudan,South Sudan,Customer 070,Enterprise,Rep 02,Routers,Enterprise Router,4,1958.34,1096.46,7833.36,4385.84,3447.52,Paid,Online
TXN-000209,2025-02-09,Kenya,Kenya,Customer 001,Government,Rep 10,Routers,Enterprise Router,6,1843.0,1193.92,11058.0,7163.52,3894.48,Paid,Direct
TXN-000210,2025-05-02,Kenya,Kenya,Customer 001,ISP,Rep 06,Wireless,Wireless Access Point,3,416.65,245.61,1249.95,736.83,513.12,Overdue,Online
TXN-000211,2025-08-06,Kenya,Kenya,Customer 012,SME,Rep 02,Routers,Carrier Router,3,6204.56,4373.89,18613.68,13121.67,5492.01,Overdue,Direct
TXN-000212,2025-08-05,Uganda,Uganda,Customer 044,Enterprise,Rep 03,Services,Network Support,2,1504.81,507.54,3009.62,1015.08,1994.54,Overdue,Direct
TXN-000213,2024-04-03,Rwanda,Rwanda,Customer 057,Government,Rep 08,Fiber Equipment,Optical Transceiver,3,186.01,119.58,558.03,358.74,199.29,Paid,Direct
TXN-000214,2024-06-25,Kenya,Kenya,Customer 064,Government,Rep 07,Wireless,Wireless Access Point,5,468.48,239.95,2342.4,1199.75,1142.65,Paid,Direct
TXN-000215,2025-08-29,Tanzania,Tanzania,Customer 062,ISP,Rep 04,Switches,Core Switch,1,4473.77,2644.09,4473.77,2644.09,1829.68,Paid,Partner
TXN-000216,2025-10-12,Kenya,Kenya,Customer 001,Government,Rep 10,Fiber Equipment,Optical Transceiver,4,184.6,132.49,738.4,529.96,208.44,Paid,Direct
TXN-000217,2025-09-13,Uganda,Uganda,Customer 031,Enterprise,Rep 01,Fiber Equipment,Fiber OLT,4,3424.17,2719.35,13696.68,10877.4,2819.28,Paid,Direct
TXN-000218,2024-06-21,Tanzania,Tanzania,Customer 017,Enterprise,Rep 10,Services,Network Support,5,1563.99,514.14,7819.95,2570.7,5249.25,Paid,Direct
TXN-000219,2024-12-03,Kenya,Kenya,Customer 019,ISP,Rep 06,Wireless,Wireless Access Point,4,415.86,242.05,1663.44,968.2,695.24,Paid,Direct
TXN-000220,2024-08-19,South Sudan,South Sudan,Customer 008,SME,Rep 09,Routers,Enterprise Router,5,1665.11,1168.32,8325.55,5841.6,2483.95,Pending,Partner
TXN-000221,2025-01-29,Kenya,Kenya,Customer 064,Enterprise,Rep 10,Switches,Managed Switch,6,936.57,565.95,5619.42,3395.7,2223.72,Paid,Online
TXN-000222,2024-06-10,South Sudan,South Sudan,Customer 005,SME,Rep 07,Routers,Carrier Router,4,6214.92,4288.69,24859.68,17154.76,7704.92,Paid,Direct
TXN-000223,2024-12-13,Kenya,Kenya,Customer 080,Government,Rep 03,Wireless,Wireless Access Point,2,419.97,242.26,839.94,484.52,355.42,Paid,Direct
TXN-000224,2024-07-03,Tanzania,Tanzania,Customer 019,SME,Rep 10,Routers,Carrier Router,1,6881.56,4309.63,6881.56,4309.63,2571.93,Pending,Direct
TXN-000225,2024-02-22,Kenya,Kenya,Customer 001,Enterprise,Rep 04,Fiber Equipment,Optical Transceiver,5,195.99,121.05,979.95,605.25,374.7,Paid,Direct
TXN-000226,2024-01-01,Kenya,Kenya,Customer 001,ISP,Rep 04,Firewalls,Enterprise Firewall,2,5803.67,3139.31,11607.34,6278.62,5328.72,Paid,Partner
TXN-000227,2024-02-26,Tanzania,Tanzania,Customer 001,ISP,Rep 08,Wireless,Wireless Access Point,6,381.71,259.18,2290.26,1555.08,735.18,Paid,Direct
TXN-000228,2024-09-23,South Sudan,South Sudan,Customer 001,Enterprise,Rep 05,Fiber Equipment,Fiber OLT,1,4027.78,2694.66,4027.78,2694.66,1333.12,Paid,Direct
TXN-000229,2024-07-31,Kenya,Kenya,Customer 018,Enterprise,Rep 07,Routers,Carrier Router,3,7182.47,4309.83,21547.41,12929.49,8617.92,Overdue,Online
TXN-000230,2025-06-26,South Sudan,South Sudan,Customer 001,Enterprise,Rep 02,Wireless,Wireless Access Point,1,386.81,246.29,386.81,246.29,140.52,Pending,Partner
TXN-000231,2025-05-27,Kenya,Kenya,Customer 001,Government,Rep 04,Switches,Managed Switch,5,884.05,597.85,4420.25,2989.25,1431.0,Paid,Direct
TXN-000232,2024-08-03,Uganda,Uganda,Customer 001,Enterprise,Rep 03,Wireless,Wireless Access Point,2,390.25,261.35,780.5,522.7,257.8,Paid,Direct
TXN-000233,2024-07-27,Rwanda,Rwanda,Customer 074,Enterprise,Rep 02,Fiber Equipment,Optical Transceiver,3,196.83,124.66,590.49,373.98,216.51,Paid,Direct
TXN-000234,2025-12-11,Uganda,Uganda,Customer 001,ISP,Rep 09,Switches,Managed Switch,2,871.58,591.37,1743.16,1182.74,560.42,Paid,Direct
TXN-000235,2025-09-06,Kenya,Kenya,Customer 028,ISP,Rep 10,Switches,Core Switch,7,4272.82,2652.43,29909.74,18567.01,11342.73,Paid,Partner
TXN-000236,2024-12-12,Kenya,Kenya,Customer 001,ISP,Rep 07,Routers,Enterprise Router,3,1791.62,1133.07,5374.86,3399.21,1975.65,Paid,Direct
TXN-000237,2025-06-10,Uganda,Uganda,Customer 061,SME,Rep 05,Switches,Core Switch,1,4650.88,2651.18,4650.88,2651.18,1999.7,Overdue,Partner
TXN-000238,2024-07-06,Kenya,Kenya,Customer 003,ISP,Rep 09,Routers,Carrier Router,5,5941.48,4299.73,29707.4,21498.65,8208.75,Paid,Direct
TXN-000239,2024-03-15,Kenya,Kenya,Customer 057,Enterprise,Rep 05,Fiber Equipment,Fiber OLT,7,3441.9,2533.1,24093.3,17731.7,6361.6,Paid,Direct
TXN-000240,2024-09-25,Rwanda,Rwanda,Customer 042,Enterprise,Rep 09,Services,Network Support,2,1515.99,508.59,3031.98,1017.18,2014.8,Paid,Partner
TXN-000241,2025-08-04,Kenya,Kenya,Customer 001,ISP,Rep 02,Firewalls,Enterprise Firewall,5,5443.0,2945.42,27215.0,14727.1,12487.9,Paid,Partner
TXN-000242,2025-09-23,Kenya,Kenya,Customer 027,Enterprise,Rep 07,Wireless,Wireless Access Point,3,457.02,241.58,1371.06,724.74,646.32,Paid,Direct
TXN-000243,2025-03-23,Rwanda,Rwanda,Customer 003,Enterprise,Rep 03,Routers,Enterprise Router,8,1674.76,1172.84,13398.08,9382.72,4015.36,Overdue,Direct
TXN-000244,2024-06-29,South Sudan,South Sudan,Customer 001,ISP,Rep 09,Fiber Equipment,Optical Transceiver,4,197.93,129.72,791.72,518.88,272.84,Paid,Direct
TXN-000245,2025-08-16,Uganda,Uganda,Customer 001,ISP,Rep 07,Fiber Equipment,Fiber OLT,1,3670.39,2732.77,3670.39,2732.77,937.62,Paid,Partner
TXN-000246,2025-06-07,Rwanda,Rwanda,Customer 022,SME,Rep 07,Routers,Enterprise Router,3,1967.87,1198.79,5903.61,3596.37,2307.24,Pending,Partner
TXN-000247,2024-05-11,South Sudan,South Sudan,Customer 001,ISP,Rep 08,Wireless,Wireless Access Point,3,433.09,244.1,1299.27,732.3,566.97,Paid,Direct
TXN-000248,2024-05-17,Rwanda,Rwanda,Customer 055,Enterprise,Rep 07,Routers,Enterprise Router,4,1633.9,1206.45,6535.6,4825.8,1709.8,Overdue,Online
TXN-000249,2025-07-25,Kenya,Kenya,Customer 037,SME,Rep 01,Switches,Managed Switch,1,915.23,594.58,915.23,594.58,320.65,Paid,Direct
TXN-000250,2025-08-02,Kenya,Kenya,Customer 036,SME,Rep 10,Fiber Equipment,Fiber OLT,8,4009.58,2903.0,32076.64,23224.0,8852.64,Paid,Partner
TXN-000251,2025-02-15,Tanzania,Tanzania,Customer 017,Government,Rep 04,Fiber Equipment,Fiber OLT,1,4135.58,2628.61,4135.58,2628.61,1506.97,Pending,Partner
TXN-000252,2024-04-04,Tanzania,Tanzania,Customer 069,Enterprise,Rep 01,Switches,Core Switch,1,4375.86,2758.91,4375.86,2758.91,1616.95,Paid,Partner
TXN-000253,2025-02-18,Tanzania,Tanzania,Customer 077,Enterprise,Rep 06,Firewalls,Enterprise Firewall,8,5673.27,2882.9,45386.16,23063.2,22322.96,Paid,Direct
TXN-000254,2024-10-05,Kenya,Kenya,Customer 068,ISP,Rep 07,Switches,Core Switch,1,4217.49,2609.38,4217.49,2609.38,1608.11,Pending,Direct
TXN-000255,2025-05-30,Uganda,Uganda,Customer 025,ISP,Rep 02,Switches,Managed Switch,4,955.34,608.86,3821.36,2435.44,1385.92,Pending,Online
TXN-000256,2024-03-24,Uganda,Uganda,Customer 042,Enterprise,Rep 08,Routers,Carrier Router,8,7241.89,4331.12,57935.12,34648.96,23286.16,Paid,Partner
TXN-000257,2025-09-21,Kenya,Kenya,Customer 012,SME,Rep 01,Services,Network Support,4,1595.94,478.69,6383.76,1914.76,4469.0,Pending,Direct
TXN-000258,2025-07-13,Tanzania,Tanzania,Customer 065,SME,Rep 06,Services,Network Support,6,1364.65,524.88,8187.9,3149.28,5038.62,Pending,Online
TXN-000259,2025-09-27,Uganda,Uganda,Customer 011,Enterprise,Rep 07,Switches,Managed Switch,2,884.93,565.3,1769.86,1130.6,639.26,Paid,Partner
TXN-000260,2024-05-25,Kenya,Kenya,Customer 072,Government,Rep 03,Routers,Enterprise Router,3,2001.86,1164.01,6005.58,3492.03,2513.55,Paid,Partner
TXN-000261,2024-07-21,Tanzania,Tanzania,Customer 071,Enterprise,Rep 08,Fiber Equipment,Optical Transceiver,2,200.22,126.24,400.44,252.48,147.96,Paid,Direct
TXN-000262,2024-10-30,Rwanda,Rwanda,Customer 065,ISP,Rep 05,Switches,Managed Switch,1,1025.51,561.23,1025.51,561.23,464.28,Paid,Direct
TXN-000263,2024-02-07,Kenya,Kenya,Customer 069,ISP,Rep 06,Switches,Core Switch,2,4073.51,2587.39,8147.02,5174.78,2972.24,Paid,Online
TXN-000264,2024-04-25,Kenya,Kenya,Customer 073,ISP,Rep 02,Services,Network Support,3,1392.43,494.0,4177.29,1482.0,2695.29,Paid,Partner
TXN-000265,2025-02-24,Kenya,Kenya,Customer 064,Enterprise,Rep 10,Services,Network Support,3,1593.49,483.55,4780.47,1450.65,3329.82,Paid,Direct
TXN-000266,2024-11-07,Kenya,Kenya,Customer 077,Enterprise,Rep 08,Switches,Core Switch,1,4334.65,2589.91,4334.65,2589.91,1744.74,Paid,Direct
TXN-000267,2025-01-31,Kenya,Kenya,Customer 002,ISP,Rep 03,Firewalls,Enterprise Firewall,4,4855.15,2949.38,19420.6,11797.52,7623.08,Paid,Partner
TXN-000268,2025-05-04,Rwanda,Rwanda,Customer 080,SME,Rep 06,Services,Network Support,13,1584.17,512.85,20594.21,6667.05,13927.16,Pending,Partner
TXN-000269,2025-11-15,Uganda,Uganda,Customer 078,ISP,Rep 01,Fiber Equipment,Optical Transceiver,4,195.92,135.15,783.68,540.6,243.08,Paid,Direct
TXN-000270,2024-03-06,Rwanda,Rwanda,Customer 001,Enterprise,Rep 03,Wireless,Wireless Access Point,5,403.7,260.7,2018.5,1303.5,715.0,Paid,Online
TXN-000271,2024-12-14,Kenya,Kenya,Customer 001,ISP,Rep 09,Switches,Managed Switch,10,1002.23,555.54,10022.3,5555.4,4466.9,Overdue,Direct
TXN-000272,2025-07-08,Rwanda,Rwanda,Customer 019,SME,Rep 09,Switches,Core Switch,5,4080.09,2571.29,20400.45,12856.45,7544.0,Paid,Partner
TXN-000273,2024-04-22,Tanzania,Tanzania,Customer 034,SME,Rep 06,Wireless,Wireless Access Point,1,397.09,245.31,397.09,245.31,151.78,Paid,Direct
TXN-000274,2024-05-10,Tanzania,Tanzania,Customer 075,Government,Rep 10,Wireless,Wireless Access Point,3,417.81,247.26,1253.43,741.78,511.65,Paid,Partner
TXN-000275,2024-11-08,Rwanda,Rwanda,Customer 051,SME,Rep 09,Switches,Core Switch,2,4030.16,2653.52,8060.32,5307.04,2753.28,Paid,Direct
TXN-000276,2025-11-14,Tanzania,Tanzania,Customer 038,Enterprise,Rep 04,Wireless,Wireless Access Point,2,451.46,244.57,902.92,489.14,413.78,Paid,Partner
TXN-000277,2025-05-13,Uganda,Uganda,Customer 041,SME,Rep 05,Services,Network Support,4,1471.03,494.55,5884.12,1978.2,3905.92,Paid,Partner
TXN-000278,2025-03-17,Uganda,Uganda,Customer 007,Government,Rep 03,Switches,Core Switch,2,4657.11,2652.51,9314.22,5305.02,4009.2,Paid,Partner
TXN-000279,2025-02-16,Uganda,Uganda,Customer 001,Enterprise,Rep 03,Fiber Equipment,Fiber OLT,3,4216.65,2475.19,12649.95,7425.57,5224.38,Paid,Partner
TXN-000280,2025-01-17,Tanzania,Tanzania,Customer 019,Enterprise,Rep 01,Services,Network Support,6,1522.65,521.23,9135.9,3127.38,6008.52,Paid,Direct
TXN-000281,2024-01-28,Kenya,Kenya,Customer 001,ISP,Rep 03,Switches,Core Switch,9,4218.47,2798.67,37966.23,25188.03,12778.2,Paid,Direct
TXN-000282,2024-10-09,Uganda,Uganda,Customer 053,Enterprise,Rep 08,Switches,Core Switch,4,4297.49,2709.89,17189.96,10839.56,6350.4,Paid,Online
TXN-000283,2025-08-28,Uganda,Uganda,Customer 001,Enterprise,Rep 06,Switches,Managed Switch,3,959.02,556.41,2877.06,1669.23,1207.83,Paid,Direct
TXN-000284,2025-08-22,Uganda,Uganda,Customer 026,ISP,Rep 03,Routers,Carrier Router,2,6458.35,4392.79,12916.7,8785.58,4131.12,Overdue,Partner
TXN-000285,2024-03-22,Uganda,Uganda,Customer 054,SME,Rep 02,Routers,Enterprise Router,2,1895.14,1123.99,3790.28,2247.98,1542.3,Paid,Direct
TXN-000286,2024-11-05,Kenya,Kenya,Customer 001,Enterprise,Rep 10,Firewalls,Enterprise Firewall,3,4767.36,2910.69,14302.08,8732.07,5570.01,Paid,Direct
TXN-000287,2024-02-10,Tanzania,Tanzania,Customer 036,ISP,Rep 01,Wireless,Wireless Access Point,2,398.34,249.17,796.68,498.34,298.34,Overdue,Online
TXN-000288,2025-12-25,Uganda,Uganda,Customer 026,ISP,Rep 08,Fiber Equipment,Fiber OLT,1,3499.62,2794.86,3499.62,2794.86,704.76,Paid,Partner
TXN-000289,2024-09-05,Kenya,Kenya,Customer 020,SME,Rep 03,Switches,Core Switch,2,3929.3,2730.3,7858.6,5460.6,2398.0,Paid,Online
TXN-000290,2024-07-11,Kenya,Kenya,Customer 044,Enterprise,Rep 05,Switches,Managed Switch,3,895.42,569.26,2686.26,1707.78,978.48,Pending,Online
TXN-000291,2025-10-21,Tanzania,Tanzania,Customer 039,Government,Rep 09,Wireless,Wireless Access Point,4,414.29,245.33,1657.16,981.32,675.84,Paid,Partner
TXN-000292,2025-09-11,Uganda,Uganda,Customer 011,SME,Rep 01,Fiber Equipment,Optical Transceiver,2,172.5,133.2,345.0,266.4,78.6,Overdue,Partner
TXN-000293,2025-06-08,Uganda,Uganda,Customer 067,Enterprise,Rep 02,Wireless,Wireless Access Point,6,432.16,240.47,2592.96,1442.82,1150.14,Paid,Partner
TXN-000294,2025-07-30,Rwanda,Rwanda,Customer 032,ISP,Rep 05,Fiber Equipment,Optical Transceiver,2,178.1,137.01,356.2,274.02,82.18,Paid,Direct
TXN-000295,2025-02-23,Kenya,Kenya,Customer 059,Enterprise,Rep 08,Switches,Managed Switch,4,892.23,556.86,3568.92,2227.44,1341.48,Pending,Direct
TXN-000296,2025-07-13,Kenya,Kenya,Customer 048,Enterprise,Rep 06,Routers,Carrier Router,7,6868.16,4295.71,48077.12,30069.97,18007.15,Paid,Direct
TXN-000297,2025-10-31,Rwanda,Rwanda,Customer 041,SME,Rep 01,Wireless,Wireless Access Point,8,470.08,241.31,3760.64,1930.48,1830.16,Paid,Partner
TXN-000298,2025-01-14,Rwanda,Rwanda,Customer 051,Government,Rep 08,Fiber Equipment,Fiber OLT,2,3840.55,2692.55,7681.1,5385.1,2296.0,Pending,Direct
TXN-000299,2025-06-02,Uganda,Uganda,Customer 031,ISP,Rep 01,Routers,Enterprise Router,1,1893.4,1142.54,1893.4,1142.54,750.86,Paid,Direct
TXN-000300,2024-10-30,Uganda,Uganda,Customer 001,Enterprise,Rep 06,Fiber Equipment,Optical Transceiver,3,182.74,122.25,548.22,366.75,181.47,Pending,Direct
TXN-000301,2024-04-29,Kenya,Kenya,Customer 032,ISP,Rep 06,Wireless,Wireless Access Point,9,461.05,255.64,4149.45,2300.76,1848.69,Paid,Partner
TXN-000302,2024-09-10,Rwanda,Rwanda,Customer 001,SME,Rep 05,Firewalls,Enterprise Firewall,1,5244.27,2874.23,5244.27,2874.23,2370.04,Paid,Partner
TXN-000303,2025-06-13,Kenya,Kenya,Customer 010,Enterprise,Rep 01,Services,Network Support,2,1616.06,480.29,3232.12,960.58,2271.54,Paid,Partner
TXN-000304,2025-03-25,Kenya,Kenya,Customer 001,ISP,Rep 05,Firewalls,Enterprise Firewall,4,4892.24,3053.7,19568.96,12214.8,7354.16,Paid,Online
TXN-000305,2024-07-05,Kenya,Kenya,Customer 040,ISP,Rep 02,Fiber Equipment,Optical Transceiver,4,172.13,130.95,688.52,523.8,164.72,Paid,Partner
TXN-000306,2024-10-17,Kenya,Kenya,Customer 065,ISP,Rep 09,Fiber Equipment,Optical Transceiver,7,195.84,119.01,1370.88,833.07,537.81,Paid,Partner
TXN-000307,2024-07-19,Kenya,Kenya,Customer 002,ISP,Rep 09,Switches,Core Switch,1,4209.82,2823.17,4209.82,2823.17,1386.65,Paid,Online
TXN-000308,2025-06-16,Kenya,Kenya,Customer 057,SME,Rep 06,Fiber Equipment,Fiber OLT,9,3758.37,2692.75,33825.33,24234.75,9590.58,Paid,Partner
TXN-000309,2025-12-08,Kenya,Kenya,Customer 001,Government,Rep 08,Routers,Enterprise Router,6,1645.85,1101.12,9875.1,6606.72,3268.38,Pending,Direct
TXN-000310,2025-03-07,Uganda,Uganda,Customer 043,Enterprise,Rep 02,Services,Network Support,4,1391.46,502.68,5565.84,2010.72,3555.12,Overdue,Partner
TXN-000311,2024-09-08,Uganda,Uganda,Customer 021,SME,Rep 09,Switches,Managed Switch,1,984.51,605.22,984.51,605.22,379.29,Pending,Direct
